segment,seller type,certified,city,make,model,trim,odometer,fuel,trans,rto,selling price,locality,pincode,owner,color,age
Mass Market,S1 Owned,Yes,Bangalore,Tata,Zest,XT PETROL,73244.0,Petrol,Manual,KA-51,332354.0,bhoruka tech park,560066.0,2.0,Grey,11.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Xcent,BASE 1.2,114667.0,Petrol,Manual,KA-53,269000.0,bellahalli,560064.0,3.0,Blue,11.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,CARENS,PRESTIGE PLUS 1.5 PETROL IMT 7 STR,9820.0,Petrol,Manual,KA-01,1128556.0,gandhi nagar,560009.0,1.0,Black,3.0
Mass Market,S1 Owned,Yes,Bangalore,Ford,Classic,CLXI 1.4 DIESEL,99421.0,Diesel,Manual,KA-04,233447.0,gt world mall,560023.0,1.0,White,13.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,Zest,XT PETROL,81813.0,Petrol,Manual,KA-03,310200.0,bellahalli,560064.0,2.0,Grey,12.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SONET,GTX PLUS 1.5 AT,32420.0,Diesel,Automatic,KA-03,1140000.0,gt world mall,560023.0,1.0,Red,3.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,NEW I20 N LINE,N8 1.0 TURBO GDI DCT,28295.0,Petrol,Automatic,KA-44,978000.0,gandhi nagar,560009.0,1.0,White,3.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SONET,HTX 1.5 AT,41894.0,Diesel,Automatic,KA-04,974300.0,bellahalli,560064.0,1.0,Red,4.0
Mass Market,S1 Owned,Yes,Bangalore,Honda,Amaze,1.2L I-VTEC S,75439.0,Petrol,Manual,KA-03,371377.0,bellahalli,560064.0,1.0,Red,12.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,Curvv,Accomplished Plus A 1.2 Hyperion GDI Petrol 6MT,1757.0,Petrol,Manual,KA-03,1439000.0,bellahalli,560064.0,1.0,Brown,2.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,NEW I20 N LINE,N8 1.0 TURBO GDI DCT,43255.0,Petrol,Automatic,KA-04,850500.0,bellahalli,560064.0,1.0,Grey,4.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SONET,HTX 1.0 DCT,37140.0,Petrol,Automatic,KA-03,819200.0,nexus whitefield,560066.0,2.0,Grey,3.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,CARENS,PRESTIGE PLUS 1.5 DIESEL 7 STR,127075.0,Diesel,Manual,KA-05,1066400.0,bellahalli,560064.0,1.0,Grey,4.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Tucson,2WD AT GL DIESEL,143838.0,Diesel,Automatic,KA-02,838500.0,nexus whitefield,560066.0,2.0,Black,8.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SYROS,HTX Plus (O) 1.0 Turbo 7DCT,9684.0,Petrol,Automatic,KA-03,1218900.0,bellahalli,560064.0,1.0,Blue,1.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Tucson,SIGNATURE 2.0 AT PETROL,9361.0,Petrol,Automatic,KA-01,2969703.0,bhoruka tech park,560066.0,1.0,Black,2.0
Mass Market,S1 Owned,Yes,Bangalore,Ford,Ecosport,AMBIENTE 1.5L PETROL,71165.0,Petrol,Manual,KA-05,443335.0,gandhi nagar,560009.0,1.0,Grey,10.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,i10,MAGNA 1.2,100854.0,Petrol,Manual,KA-18,250000.0,bellahalli,560064.0,1.0,Grey,13.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Ertiga,ZDI,206824.0,Diesel,Manual,KA-51,500000.0,sadashiva nagara nelamangala town,560066.0,2.0,Brown,13.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Dzire,ZXI AMT,90569.0,Petrol,Automatic,KA-51,530000.0,bellandur,560103.0,1.0,Blue,9.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,BR-V,1.5L I- DTEC V,38305.0,Diesel,Manual,KA-03,781286.0,kundalahalli near apollo pharmacy,560066.0,1.0,Brown,9.0
Mass Market,Direct Seller,Yes,Bangalore,Mahindra,XUV500,W10,110129.0,Diesel,Manual,TS-15,750000.0,adugodi,560066.0,4.0,White,9.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,AURA,SX 1.2,48020.0,Petrol,Manual,AP-39,509000.0,krishnarajapuram,560036.0,1.0,Grey,6.0
Mass Market,Direct Seller,Yes,Bangalore,Tata,Hexa,XT 4X2 7 STR,114137.0,Diesel,Manual,KA-14,760000.0,bhoruka tech park,560066.0,2.0,Silver,8.0
Mass Market,Direct Seller,Yes,Bangalore,Renault,Kwid,CLIMBER 1.0 AMT Dual Tone,18524.0,Petrol,Automatic,KA-03,420000.0,electronic city,560100.0,2.0,Orange,4.0
Mass Market,Direct Seller,Yes,Bangalore,Renault,TRIBER,RXZ,90253.0,Petrol,Manual,KA-14,589999.0,jp nagar,560078.0,2.0,White,4.0
Mass Market,Direct Seller,Yes,Bangalore,Renault,Kwid,RXT 1.0 AMT (O),32440.0,Petrol,Automatic,KA-53,380000.0,belathur road kadugodi,560066.0,1.0,Blue,7.0
Mass Market,Direct Seller,Yes,Bangalore,Volkswagen,Polo,HIGHLINE1.5L,101478.0,Diesel,Manual,KA-03,389000.0,whitefield,560066.0,2.0,Blue,11.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Baleno,ALPHA PETROL 1.2,124771.0,Petrol,Manual,KA-19,790000.0,rr nagar,560066.0,1.0,Blue,4.0
Mass Market,Direct Seller,Yes,Bangalore,Tata,ALTROZ,XZ PETROL,19468.0,Petrol,Manual,KA-53,740000.0,nexus whitefield,560066.0,1.0,Red,6.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Elite i20,ASTA 1.2 CVT,47722.0,Petrol,Automatic,CG-04,440000.0,konanakunte,560066.0,2.0,White,8.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,GRAND I10 NIOS,ASTA 1.2 KAPPA VTVT,22715.0,Petrol,Manual,WB-26,507000.0,thirumalashettyhally koralur,560076.0,2.0,White,4.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Baleno,ALPHA CVT PETROL 1.2,35433.0,Petrol,Automatic,KA-53,637532.0,nexus whitefield,560066.0,1.0,Orange,8.0
Mass Market,Direct Seller,Yes,Bangalore,Skoda,SLAVIA,Ambition 1.5L TSI,8847.0,Petrol,Manual,KA-05,1450000.0,lecturer quarters no 3 bcm boys hostel road jnana bharathi campus university,560066.0,1.0,White,3.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Ciaz,VDI+ SHVS,78510.0,Diesel,Manual,KA-05,454999.0,jigani,560066.0,3.0,Brown,10.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Elite i20,ERA 1.2,47731.0,Petrol,Manual,KA-04,451000.0,electronic city,560100.0,2.0,Grey,8.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Verna,FLUIDIC 1.6 CRDI SX,136065.0,Diesel,Manual,KA-24,289000.0,basha nagar davanagere,560064.0,4.0,White,13.0
Mass Market,Direct Seller,Yes,Bangalore,Ford,Ecosport,TITANIUM+ 1.5L DIESEL,63751.0,Diesel,Manual,KA-51,505000.0,agrahara main road balaji lake view layout,560066.0,4.0,Yellow,9.0
Mass Market,Direct Seller,Yes,Bangalore,Tata,NEXON,XZ PLUS (PREMIUM) PETROL,37332.0,Petrol,Manual,UP-52,840000.0,electronic city,560100.0,1.0,White,4.0
Mass Market,Direct Seller,Yes,Bangalore,Ford,Ecosport,AMBIENTE 1.5L PETROL,73689.0,Petrol,Manual,KA-19,365000.0,layout horamavu,560066.0,3.0,Grey,10.0
Mass Market,Direct Seller,Yes,Bangalore,Ford,FREESTYLE,TITANIUM 1.2 PETROL,80500.0,Petrol,Manual,KA-39,335000.0,oceanus redrock oceanus redrock,560022.0,3.0,White,8.0
Mass Market,Direct Seller,Yes,Bangalore,Toyota,Innova,2.5 VX 7 STR,100191.0,Diesel,Manual,KA-05,880000.0,kaikondrahalli,560066.0,4.0,Silver,11.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,i20,SPORTZ 1.2,95102.0,Petrol,Manual,KA-01,205000.0,raghavendra layout hz zoom motor,560066.0,5.0,White,14.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Grand i10,SPORTZ 1.2 KAPPA VTVT DUAL TONE,38096.0,Petrol,Manual,KA-05,490000.0,jayanagar,560011.0,1.0,White,7.0
Mass Market,Direct Seller,Yes,Bangalore,Volkswagen,TIGUAN,HIGHLINE TDI AT,110810.0,Diesel,Automatic,RJ-05,1300000.0,btm layout,560076.0,1.0,Silver,8.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,NEW I20,ASTA (O) 1.2 IVT,4781.0,Petrol,Automatic,KA-01,1150000.0,pin,560066.0,1.0,Red,2.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,FRONX,DELTA PLUS 1.2L AGS,19713.0,Petrol,Automatic,KA-03,840000.0,doddabanahalli,560066.0,1.0,Grey,3.0
Mass Market,Direct Seller,Yes,Bangalore,Ford,FREESTYLE,TITANIUM 1.2 PETROL,50600.0,Petrol,Manual,KA-51,450000.0,narasimhaswami layout laggere,560066.0,2.0,Brown,8.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,XL6,ZETA MT,43149.0,Petrol,Manual,KA-06,875000.0,20l cross ejipura 20l cross ejipura,560066.0,2.0,Silver,4.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Grand i10,ASTA 1.2 KAPPA VTVT,74260.0,Petrol,Manual,KA-19,230000.0,bommasandra,560066.0,4.0,White,12.0
Mass Market,Direct Seller,Yes,Bangalore,Mahindra,XUV500,W8,104172.0,Diesel,Manual,DL-8,256000.0,vista tower rd hoodi,560076.0,2.0,Grey,13.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,Jazz,1.2L I-VTEC VX CVT,50565.0,Petrol,Automatic,KA-01,650000.0,jalahalli landmark hmt,560066.0,2.0,Red,7.0
Mass Market,Direct Seller,Yes,Bangalore,Mahindra,XUV300,W8 1.2 PETROL,27109.0,Petrol,Manual,KA-03,860000.0,whitefield,560066.0,2.0,White,6.0
Mass Market,Direct Seller,Yes,Bangalore,Volkswagen,Polo,COMFORTLINE 1.5L,84134.0,Diesel,Manual,KA-02,340000.0,pandur anganagara bannergatta roadfortis,560066.0,4.0,Silver,12.0
Mass Market,Direct Seller,Yes,Bangalore,Toyota,Innova Crysta,2.4 GX 7 STR,204574.0,Diesel,Manual,KA-51,1250000.0,sunkadakatte,560066.0,2.0,Silver,9.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,City,1.5L I-VTEC CORPORATE MT,65776.0,Petrol,Manual,KA-25,305716.0,flat no f 1 first floor platinum enclave ph 1 keregudedahalli sonnappa layout keregudedahalli,560066.0,2.0,White,14.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Celerio,ZXI,32000.0,Petrol,Manual,KA-01,392000.0,agrahara main road balaji lake view layout,560066.0,3.0,Grey,8.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,City,1.5L I-VTEC V MT,67276.0,Petrol,Manual,KA-04,480000.0,nexus shanti niketan mall,560066.0,2.0,Black,12.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Swift,VXI,53813.0,Petrol,Manual,KA-51,363000.0,mathikere,560066.0,4.0,Red,11.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,i20,SPORTZ 1.2,95803.0,Petrol,Manual,KA-04,395000.0,j p nagar,560078.0,2.0,Blue,13.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,WR-V,1.5L I-DTEC VX MT,100060.0,Diesel,Manual,KA-03,750000.0,hennur,560043.0,1.0,Yellow,7.0
Mass Market,Direct Seller,Yes,Bangalore,Tata,Hexa,XE 4X2 7 STR,170542.0,Diesel,Manual,KA-05,565558.0,vijayanagar,560040.0,1.0,White,8.0
Mass Market,Direct Seller,Yes,Bangalore,Datsun,Go,A,91718.0,Petrol,Manual,KA-04,130000.0,nexus shanti niketan mall,560066.0,2.0,Blue,11.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,City,1.5L I-VTEC E MT,84780.0,Petrol,Manual,KA-53,292000.0,mailasandra,560066.0,3.0,Red,14.0
Mass Market,Direct Seller,Yes,Bangalore,MG,HECTOR,SHARP 1.5 DCT PETROL,36925.0,Petrol,Automatic,KA-02,1260000.0,green medical and general store naganathapura,560066.0,2.0,Red,7.0
Mass Market,Direct Seller,Yes,Bangalore,MG,HECTOR,SHARP 1.5 DCT PETROL,31631.0,Petrol,Automatic,KA-17,1160000.0,near mcs convention hall,560066.0,2.0,White,7.0
Mass Market,Direct Seller,Yes,Bangalore,Toyota,Corolla Altis,G PETROL,85699.0,Petrol,Manual,KA-51,210000.0,banashankari,560070.0,3.0,Silver,16.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Xcent,BASE 1.2,49731.0,Petrol,Manual,KA-05,398000.0,best county 2 behind sai mandir,560066.0,2.0,White,11.0
Mass Market,Direct Seller,Yes,Bangalore,Tata,NEXON,XZA PLUS (PREMIUM) KAZIRANGA PETROL,29043.0,Petrol,Automatic,KA-53,949581.0,b207 second floor adithya esquina apartments sorahunase village road varthu,560066.0,1.0,Green,4.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,City,1.5L I-VTEC VX,105821.0,Petrol,Manual,KA-04,535000.0,near pvs school kadugodi near pvs school kadugodi,560066.0,3.0,Brown,11.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Ertiga,ZDI,157053.0,Diesel,Manual,KA-51,690000.0,bommasandra jigani link road jigani,560066.0,1.0,Silver,12.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Eon,MAGNA +,76990.0,Petrol,Manual,KA-05,194000.0,manju shree bakery mg layut mulur road,560066.0,2.0,Blue,14.0
Mass Market,Direct Seller,Yes,Bangalore,Renault,Duster,RXS CVT,41513.0,Petrol,Automatic,KA-01,600000.0,near orchids international school,560066.0,1.0,Brown,9.0
Mass Market,Direct Seller,Yes,Bangalore,Renault,Kiger,RXZ AMT,21339.0,Petrol,Automatic,KA-53,700000.0,prestige palms prestige palms,560066.0,1.0,Red,4.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Swift,VXI,42279.0,Petrol,Manual,KA-05,650000.0,bellandur,560103.0,2.0,Red,4.0
Mass Market,Direct Seller,Yes,Bangalore,Mahindra,BOLERO NEO,N 10,47380.0,Diesel,Manual,KA-05,900341.0,j p nagar,560078.0,1.0,Grey,5.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,Baleno,ZETA PETROL 1.2,43553.0,Petrol,Manual,KA-50,748791.0,vinayaka layout puttenahalli,560064.0,1.0,Silver,5.0
Mass Market,Direct Seller,Yes,Bangalore,Ford,Ecosport,TITANIUM + 1.5L PETROL AT,42796.0,Petrol,Automatic,KA-02,855000.0,shankar mutt road shankar mutt road,560066.0,1.0,Red,8.0
Mass Market,Direct Seller,Yes,Bangalore,Hyundai,Elite i20,ASTA 1.2,138561.0,Petrol,Manual,KA-25,410000.0,agrahara badavane casagrand lorenza,560066.0,1.0,Red,12.0
Mass Market,Direct Seller,Yes,Bangalore,Maruti Suzuki,S Cross,SIGMA 1.5,55414.0,Petrol,Manual,KA-05,700000.0,j p nagar,560078.0,1.0,Blue,4.0
Mass Market,Direct Seller,Yes,Bangalore,Honda,City,1.5L I-VTEC V MT,44055.0,Petrol,Manual,KA-05,560000.0,bcmc layout near sagar vista apartment,560066.0,2.0,White,11.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,Swift,VXI,119088.0,Petrol,Manual,KA-01,300000.0,bellahalli,560064.0,1.0,White,12.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SELTOS,HTK PLUS 1.5 DIESEL,120410.0,Diesel,Manual,KA-05,799800.0,yeswanthpur,560022.0,1.0,White,5.0
Mass Market,S1 Owned,Yes,Bangalore,Honda,City,1.5L I-VTEC SV,97645.0,Petrol,Manual,KA-01,498324.0,yeswanthpur,560022.0,1.0,Silver,9.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,FRONX,DELTA PLUS 1.2MT,31992.0,Petrol,Manual,KA-34,664600.0,bellahalli,560064.0,1.0,Silver,3.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,Celerio,ZXI PLUS AGS,958.0,Petrol,Automatic,KA-41,623586.0,bellahalli,560064.0,1.0,White,1.0
Mass Market,S1 Owned,Yes,Bangalore,Nissan,Kicks,XL DIESEL,87577.0,Diesel,Manual,KA-63,611000.0,bellahalli,560064.0,1.0,White,7.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SONET,GTX PLUS 1.5,66008.0,Diesel,Manual,KA-05,857500.0,bellahalli,560064.0,1.0,Red,5.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Creta,S 1.6 PETROL,90959.0,Petrol,Manual,KA-41,623400.0,bhoruka tech park,560066.0,1.0,Red,10.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,44620.0,Petrol,Manual,KA-19,532029.0,bellahalli,560064.0,1.0,Blue,5.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Elite i20,ASTA 1.2 (O),49187.0,Petrol,Manual,KA-11,591358.0,bellahalli,560064.0,1.0,White,6.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,XZ PLUS PETROL SUNROOF,53113.0,Petrol,Manual,KA-27,686100.0,bellahalli,560064.0,2.0,Blue,5.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,Celerio,ZXI PLUS AGS,17634.0,Petrol,Automatic,KA-41,525143.0,bellahalli,560064.0,1.0,Red,4.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,XM DIESEL,97923.0,Diesel,Manual,KA-19,535000.0,bellahalli,560064.0,2.0,White,8.0
Mass Market,S1 Owned,Yes,Bangalore,Honda,Jazz,1.2L I-VTEC VX,112805.0,Petrol,Manual,KA-25,332800.0,nexus whitefield,560066.0,2.0,Grey,10.0
Mass Market,S1 Owned,Yes,Bangalore,Volkswagen,Polo,HIGHLINE1.2L,77857.0,Petrol,Manual,KA-03,400360.0,gt world mall,560023.0,2.0,White,12.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,GRAND I10 NIOS,SPORTZ AMT 1.2 KAPPA VTVT,55380.0,Petrol,Automatic,KA-13,509631.0,yeswanthpur,560022.0,1.0,White,6.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,XZ PLUS PETROL SUNROOF,65903.0,Petrol,Manual,KA-02,754839.0,nexus whitefield,560066.0,1.0,White,5.0
Mass Market,S1 Owned,Yes,Bangalore,Ford,Ecosport,TREND 1.5L PETROL,48075.0,Petrol,Manual,KA-01,575500.0,bhoruka tech park,560066.0,1.0,Grey,6.0
Mass Market,S1 Owned,Yes,Bangalore,Honda,City,1.5L I-VTEC VX,82301.0,Petrol,Manual,KA-04,599000.0,gt world mall,560023.0,2.0,Brown,8.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SELTOS,HTK PLUS 1.5 DIESEL,93484.0,Diesel,Manual,KA-01,832800.0,bhoruka tech park,560066.0,1.0,White,6.0
Mass Market,S1 Owned,Yes,Bangalore,Jeep,Compass,LONGITUDE (O) 2.0 DIESEL,73523.0,Diesel,Manual,KA-03,751500.0,gt world mall,560023.0,2.0,Red,9.0
Mass Market,S1 Owned,Yes,Bangalore,Renault,TRIBER,RXE MT,41411.0,Petrol,Manual,KA-22,418768.0,bellahalli,560064.0,1.0,Red,6.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,Tiago,XZA PLUS PETROL,45968.0,Petrol,Automatic,KA-12,489900.0,bhoruka tech park,560066.0,1.0,Red,4.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,NEW I20,SPORTZ 1.2 IVT,9058.0,Petrol,Automatic,KA-63,795699.0,bellahalli,560064.0,1.0,Grey,2.0
Mass Market,S1 Owned,Yes,Bangalore,Mahindra,TUV300,T10,40263.0,Diesel,Manual,KA-19,499000.0,bellahalli,560064.0,3.0,Red,8.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,XZ PETROL,32333.0,Petrol,Manual,KA-03,569700.0,gt world mall,560023.0,1.0,Blue,8.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,XZ PLUS (PREMIUM) PETROL,71127.0,Petrol,Manual,KA-53,792900.0,bhoruka tech park,560066.0,1.0,Blue,4.0
Mass Market,S1 Owned,Yes,Bangalore,Honda,City,1.5L I-DTEC VX,90995.0,Diesel,Manual,KA-05,475634.0,nexus whitefield,560066.0,1.0,Brown,12.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,Zest,XT 90PS DIESEL,52419.0,Diesel,Manual,KA-29,346000.0,bellahalli,560064.0,2.0,Silver,10.0
Mass Market,S1 Owned,Yes,Bangalore,Ford,Ecosport,TITANIUM 1.5L PETROL,68502.0,Petrol,Manual,KA-05,500000.0,yeswanthpur,560022.0,2.0,Brown,9.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SELTOS,HTX 1.5 DIESEL IMT,31476.0,Diesel,Manual,KA-53,1140500.0,yeswanthpur,560022.0,1.0,White,3.0
Mass Market,S1 Owned,Yes,Bangalore,Mahindra,Thar,LX P 2WD AT HT,12446.0,Petrol,Automatic,KA-02,1269000.0,nexus whitefield,560066.0,1.0,Black,2.0
Mass Market,S1 Owned,Yes,Bangalore,Nissan,MAGNITE,XV PREMIUM TURBO,55742.0,Petrol,Manual,KA-25,633763.0,bhoruka tech park,560066.0,1.0,Black,3.0
Mass Market,S1 Owned,Yes,Bangalore,Toyota,Glanza,V AMT,34013.0,Petrol,Automatic,KA-04,673200.0,nexus whitefield,560066.0,1.0,Red,3.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,Baleno,DELTA PETROL 1.2,84397.0,Petrol,Manual,KA-53,480200.0,gandhi nagar,560009.0,2.0,White,5.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,XZA PLUS (O) PETROL DUAL TONE,41201.0,Petrol,Automatic,KA-51,758800.0,gt world mall,560023.0,1.0,Green,4.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SELTOS,HTK PLUS 1.5 IMT,32402.0,Petrol,Manual,KA-03,960000.0,bellahalli,560064.0,1.0,Red,4.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,XZA PLUS PETROL,64657.0,Petrol,Automatic,KA-39,770300.0,yeswanthpur,560022.0,1.0,Green,4.0
Mass Market,S1 Owned,Yes,Bangalore,Honda,City,1.5L I-VTEC VX CVT,101837.0,Petrol,Automatic,KA-01,500900.0,gandhi nagar,560009.0,1.0,Silver,10.0
Mass Market,S1 Owned,Yes,Bangalore,Renault,Kwid,RXT 1.0 AMT,36668.0,Petrol,Automatic,KA-53,273087.0,gt world mall,560023.0,2.0,Red,9.0
Mass Market,S1 Owned,Yes,Bangalore,Renault,Kwid,CLIMBER Urban Night Limited Edition AMT,45416.0,Petrol,Automatic,KA-09,375000.0,bhoruka tech park,560066.0,1.0,Green,3.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SELTOS,HTX 1.5 PETROL,61589.0,Petrol,Manual,KA-05,837700.0,gt world mall,560023.0,2.0,Grey,5.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,Tiago,XZ PETROL,23555.0,Petrol,Manual,KA-51,455000.0,koramangala,560034.0,2.0,Grey,5.0
Mass Market,S1 Owned,Yes,Bangalore,Mahindra,XUV300,W8 1.2 PETROL,38170.0,Petrol,Manual,KA-02,621000.0,gt world mall,560023.0,2.0,Red,7.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,Vitara Brezza,ZXI,78193.0,Petrol,Manual,KA-34,780000.0,bellahalli,560064.0,1.0,White,4.0
Mass Market,S1 Owned,Yes,Bangalore,Volkswagen,Polo,HIGHLINE1.2L,107764.0,Petrol,Manual,KA-19,269000.0,koramangala,560034.0,2.0,Black,14.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,NEXON,CREATIVE + SUNROOF 1.2 PETROL,13404.0,Petrol,Manual,KA-53,935484.0,bellahalli,560064.0,1.0,White,3.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Elite i20,ASTA 1.4 CRDI,109746.0,Diesel,Manual,KA-04,514700.0,bhoruka tech park,560066.0,1.0,Silver,9.0
Mass Market,S1 Owned,Yes,Bangalore,Renault,Kwid,RXT 1.0 AMT (O),32754.0,Petrol,Automatic,KA-05,311088.0,bellahalli,560064.0,2.0,Brown,7.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,VENUE,SX 1.0 TURBO,28560.0,Petrol,Manual,KA-05,678703.0,gt world mall,560023.0,1.0,White,5.0
Mass Market,S1 Owned,Yes,Bangalore,Mahindra,XUV300,W8 (O) 1.2 PETROL,37292.0,Petrol,Manual,KA-01,783200.0,yeswanthpur,560022.0,2.0,White,3.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,Vitara Brezza,ZXI PLUS,39276.0,Petrol,Manual,KA-51,781100.0,bellahalli,560064.0,1.0,Red,5.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,VENUE,SX 1.0 TURBO IMT,44620.0,Petrol,Manual,KA-04,604694.0,gt world mall,560023.0,2.0,Grey,6.0
Mass Market,S1 Owned,Yes,Bangalore,Kia,SELTOS,HTX PLUS 1.5 IMT DIESEL,31834.0,Diesel,Manual,KA-03,1296000.0,yeswanthpur,560022.0,1.0,White,3.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Grand i10,SPORTZ AT 1.2 KAPPA VTVT,26312.0,Petrol,Automatic,KA-01,499000.0,yeswanthpur,560022.0,1.0,Silver,8.0
Mass Market,S1 Owned,Yes,Bangalore,Tata,ALTROZ,XT PETROL,43181.0,Petrol,Manual,KA-53,574200.0,bellahalli,560064.0,1.0,Red,5.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Elite i20,SPORTZ 1.2,25397.0,Petrol,Manual,KA-01,490000.0,gt world mall,560023.0,1.0,Red,10.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Grand i10,ASTA AT 1.2 KAPPA VTVT,37468.0,Petrol,Automatic,KA-04,444000.0,bellahalli,560064.0,1.0,Blue,9.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,Verna,FLUIDIC 1.4 VTVT CX,36363.0,Petrol,Manual,KA-05,395000.0,bhoruka tech park,560066.0,3.0,Silver,12.0
Mass Market,S1 Owned,Yes,Bangalore,Ford,Figo Aspire,TITANIUM 1.5 PETROL AT,57077.0,Petrol,Automatic,KA-04,340100.0,bellahalli,560064.0,1.0,Silver,10.0
Mass Market,S1 Owned,Yes,Bangalore,Maruti Suzuki,Swift Dzire,VXI,84654.0,Petrol,Manual,KA-53,368012.0,bhoruka tech park,560066.0,1.0,Silver,13.0
Mass Market,S1 Owned,Yes,Bangalore,Ford,Figo Aspire,TITANIUM PLUS 1.2 PETROL,54452.0,Petrol,Manual,KA-04,384932.0,yeswanthpur,560022.0,1.0,Red,11.0
Mass Market,S1 Owned,Yes,Bangalore,Hyundai,GRAND I10 NIOS,SPORTZ 1.2 KAPPA VTVT,4343.0,Petrol,Manual,KA-67,665000.0,bellahalli,560064.0,1.0,Blue,1.0
